seed,sample,cluster,PC1,PC2
7,2,0,4.963822332829971,-4.313160096717665
210,2,0,4.753704159429749,-4.907632005931773
154,1,0,5.657307382728799,-4.601087828263978
106,0,0,5.95895883869413,-4.460211460962382
198,4,1,-6.4649157363233565,9.173431953547704
63,0,0,6.149728624332168,-3.442891875801911
161,3,0,5.9925083666822845,-4.969670446912457
130,1,1,-4.42911523348304,8.570248327655557
30,4,1,-3.4469748046969753,3.7341635746087816
174,3,0,6.941827962382016,-4.165383921678836
123,1,0,5.299668435167728,-5.256486890654715
219,2,0,4.316804070024072,-5.176660108664018
104,4,0,6.3919091863060835,-4.78659798026702
105,4,-1,-4.857320757114212,0.3625964195049973
136,0,0,6.656365325598001,-4.2004225597020906
151,0,0,5.435574695560009,-4.129039389963468
3,1,0,6.221442242077841,-4.10766488110348
239,1,1,-4.505559262045997,6.188000105941393
150,1,0,5.244597662384723,-4.328128281046343
227,2,0,7.519726642444446,-3.9861870053878747
66,3,0,6.572780326989237,-4.263572763507872
11,2,0,5.366533438911009,-4.613712077992636
6,0,0,6.209589576450026,-4.145054003764402
106,3,0,6.204880559474991,-4.611201474637256
124,0,0,6.3238822961994625,-4.390596387141821
40,3,0,5.990396786947082,-4.883561492116638
108,4,1,-1.467564890360324,4.099103736282283
226,4,0,4.3894793438766175,-4.987317394817209
198,2,1,-5.383847916858754,8.398256462548458
85,0,0,5.711633784442668,-3.9537121556253827
236,2,0,3.4583175179157104,-4.689923345550897
82,0,1,-6.048824760007201,7.386349537974467
84,0,0,5.6685235172460935,-4.475543017739562
119,2,1,-5.361825500357993,6.9297187958467035
155,3,-1,-0.8775564291403944,3.1774249991803143
247,3,0,6.256073054332543,-4.5146756526448035
59,3,0,5.514939845845834,-4.228008053149174
164,1,0,7.1162286179680745,-3.5978442854293777
170,2,1,-4.133823088213942,5.075936498656557
135,2,0,6.829329216329425,-4.192072627200593
181,3,0,6.133330715106519,-4.740775252962202
44,3,0,5.853620191676955,-4.252206305115001
80,2,1,-4.833010369864158,6.952333352949297
141,4,0,5.973925492648292,-4.8151340741705955
174,1,1,-4.349695971098173,6.515353744769647
67,1,0,5.597902311207526,-5.012124064066329
50,0,0,6.37331566212918,-3.783022151160409
149,0,0,5.780003823162286,-4.16150544977737
47,1,0,6.511880025574102,-4.120627808627076
19,4,0,5.108426866012852,-5.175348570099937
84,1,0,5.606382356985962,-4.111159088237146
35,4,0,6.282615957909204,-4.432810926407527
